symbol,side,entry_time,entry_price,exit_time,exit_price,quantity,pnl_gross,pnl_net,fees_total,bars_held,exit_reason
ARB,sell,2026-03-07 15:00:00+00:00,0.097826306139111,2026-03-08 22:00:00+00:00,0.09391672815731943,6476.828433042334,25.321665833663943,24.88700497813232,0.43466085553162215,130,take_profit
SOL,sell,2026-03-08 14:00:00+00:00,82.02693118663014,2026-03-09 03:00:00+00:00,83.67063096953186,7.582986841964669,-12.464153825883926,-12.903922432545512,0.4397686066615865,112,stop_loss
LINK,sell,2026-03-09 00:00:00+00:00,8.508081797601445,2026-03-09 03:00:00+00:00,8.678571211207919,73.06017077929651,-12.455985674151066,-12.895466360683468,0.43948068653240213,102,stop_loss
AVAX,sell,2026-03-07 00:00:00+00:00,9.010688552059442,2026-03-09 05:00:00+00:00,9.191223144408449,58.920909196724956,-10.637262322663593,-11.012627744559067,0.3753654218954742,152,stop_loss
DOGE,sell,2026-03-07 14:00:00+00:00,0.0902327281239015,2026-03-09 13:00:00+00:00,0.09204075302460216,6475.47563355676,-11.707821189350993,-12.12092858623206,0.413107396881066,146,stop_loss
SOL,sell,2026-03-09 04:00:00+00:00,83.12981320148403,2026-03-09 13:00:00+00:00,84.79569215565765,7.856087921256748,-13.08729153015921,-13.54902440350015,0.46173287334094054,108,stop_loss
LINK,sell,2026-03-09 08:00:00+00:00,8.736564397178912,2026-03-09 13:00:00+00:00,8.91164138628245,75.05793170331947,-13.14091669095626,-13.60453966420352,0.46362297324725943,104,stop_loss
ARB,sell,2026-03-09 06:00:00+00:00,0.09862502851366128,2026-03-09 19:00:00+00:00,0.10060265007090644,11448.87683158349,-22.64154562838408,-23.43987163306402,0.7983260046799393,112,stop_loss
AVAX,sell,2026-03-09 06:00:00+00:00,9.211583175185064,2026-03-09 19:00:00+00:00,9.396244201421636,98.77859078692809,-18.240555944916558,-18.883874749502976,0.6433188045864181,112,stop_loss
DOGE,buy,2026-03-10 09:00:00+00:00,0.09353009763294687,2026-03-10 14:00:00+00:00,0.0972680160377517,5212.743790338293,19.484810953437623,19.136707021894885,0.348103931542739,104,take_profit
AVAX,buy,2026-03-10 03:00:00+00:00,9.455712842886344,2026-03-10 16:00:00+00:00,9.833609540202394,51.45532580289543,19.444797680235514,19.09740890982599,0.34738877040952365,112,take_profit
DOGE,buy,2026-03-10 15:00:00+00:00,0.09931243148949119,2026-03-10 18:00:00+00:00,0.09732188336016569,8911.775196842773,-17.7393174470448,-18.352643318825987,0.6133258717811865,102,stop_loss
ARB,buy,2026-03-10 13:00:00+00:00,0.09973361466234693,2026-03-10 21:00:00+00:00,0.09773543541194996,5854.3070272545765,-11.697954827313263,-12.102570163254846,0.40461533594158283,107,stop_loss
ARB,sell,2026-03-11 05:00:00+00:00,0.0984467435572761,2026-03-11 12:00:00+00:00,0.10041903288483699,4939.206781272723,-9.741544821320533,-10.085328368930154,0.34378354760962127,106,stop_loss
LINK,buy,2026-03-10 03:00:00+00:00,9.034398903686732,2026-03-12 03:00:00+00:00,8.853420929659046,53.85491499946839,-9.746553408037004,-10.08372469596091,0.3371712879239075,147,stop_loss
ARB,buy,2026-03-11 13:00:00+00:00,0.10033331999032535,2026-03-12 05:00:00+00:00,0.09832343254035852,4850.635952966523,-9.749232326225307,-10.086496213396073,0.3372638871707654,115,stop_loss
AVAX,sell,2026-03-12 03:00:00+00:00,9.444287926048082,2026-03-12 08:00:00+00:00,9.633495151461934,51.37854665945741,-9.721192259232103,-10.064258159126023,0.3430658998939198,104,stop_loss
LINK,sell,2026-03-12 04:00:00+00:00,8.859077109291025,2026-03-12 09:00:00+00:00,9.036591258996244,66.63703235693805,-11.829016137721043,-12.246395892333556,0.4173797546125133,104,stop_loss
ARB,sell,2026-03-12 06:00:00+00:00,0.09863656621389304,2026-03-12 21:00:00+00:00,0.10061283466651877,5460.152460618331,-10.790727054446771,-11.171503094227102,0.38077603978033125,114,stop_loss
SOL,buy,2026-03-10 02:00:00+00:00,85.6928353209166,2026-03-13 00:00:00+00:00,89.11754145431195,5.67847210781844,19.447098255960213,19.099668367162245,0.3474298887979689,169,take_profit
DOGE,buy,2026-03-11 04:00:00+00:00,0.09250817280242155,2026-03-13 00:00:00+00:00,0.09620513447964728,5652.075000235265,20.895504672675397,20.52218667379523,0.37331799888016703,143,take_profit
